rwpath,recordID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200,T201,T202,T203,T204,T205,T206,T207,T208,T209,T210,T211,T212,T213,T214,T215,T216,T217,T218,T219,T220,T221,T222,T223,T224,T225,T226,T227,T228,T229,T230,T231,T232,T233,T234,T235,T236,T237,T238,T239,T240,T241,T242,T243,T244,T245,T246,T247,T248,T249,T250,T251,T252,T253,T254,T255,T256,T257,T258,T259,T260,T261,T262,T263,T264,T265,T266,T267,T268,T269,T270,T271,T272,T273,T274,T275,T276,T277,T278,T279,T280,T281,T282,T283,T284,T285,T286,T287,T288,T289,T290,T291,T292,T293,T294,T295,T296,T297,T298,T299,T300,T301,T302,T303,T304,T305,T306,T307,T308,T309,T310,T311,T312,T313,T314,T315,T316,T317,T318,T319,T320,T321,T322,T323,T324,T325,T326,T327,T328,T329,T330,T331,T332,T333,T334,T335,T336,T337,T338,T339,T340,T341,T342,T343,T344,T345,T346,T347,T348,T349,T350,T351,T352,T353,T354,T355,T356,T357,T358,T359
295,6811,0,8161.997863,25532.654521,28867.933458,53627.813436,63608.772702,60498.042811,72079.016388,75463.182968,71517.258205,68709.076995,63349.670471,66632.719535,68425.672598,62631.153267,50821.706843,44088.662697,29079.669064,31519.823489,30844.32728,38312.561988,40546.969143,42201.125285,39584.451722,24838.434578,21595.572638,23892.193024,25668.731059,23387.351894,18145.947788,18941.57971,26445.088204,29230.820056,16622.140764,14476.229322,11557.911121,3220.773952,1906.674278,0,0,0,0,0,0,0,0,-2756.020102,8475.477645,8467.810397,4549.744986,0,0,0,0,0,0,5554.735516,0,-2824.274337,1907.809477,0,20260.150897,31520.132871,30044.040248,33261.301368,18981.951489,9239.309263,4445.798635,1836.717502,0,-2982.333074,13537.789642,34638.992789,19611.877813,25685.527482,20116.10203,6618.664811,23417.058484,13151.647926,27124.683115,10733.599396,0,334.592595,4402.202145,1303.709673,0,0,0,0,0,0,0,0,0,-3543.231752,0,0,0,0,0,0,0,0,0,0,0,-3792.478038,0,0,0,0,0,0,0,0,0,0,0,-4117.520344,0,0,0,0,0,0,0,0,0,0,0,-4809.185235,1344.138204,8355.223478,5682.995934,0,0,0,0,1709.592796,0,0,0,5261.249305,42652.789093,47425.727106,12477.677184,0,0,0,0,0,0,0,0,-5663.090843,0,0,0,0,0,0,0,0,0,0,0,-7224.690187,0,0,0,0,0,0,0,13534.425412,0,0,0,-7591.123131,0,0,0,0,0,0,0,0,0,0,0,-10685.719573,35248.507649,0,0,0,0,0,0,0,0,0,0,-12272.933328,44488.130649,101637.989473,148842.797435,78175.361574,34099.618944,19543.702192,3348.795776,0,0,0,0,-12530.584378,0,0,0,0,0,0,0,0,0,0,0,-16012.716356,224421.322124,142190.357804,123264.594854,239124.278481,214517.361964,175862.456345,118798.287187,131678.403241,204974.450891,325021.005523,227688.588221,142102.686237,126642.019486,0,0,0,0,0,0,0,0,0,0,77408.637719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6812,5467.835086,11330.891893,26091.334863,28623.22956,54848.744192,65902.957228,64180.624669,82463.247587,86750.072312,84194.545078,75910.215558,67493.345541,71415.32395,72501.924061,67300.444114,55678.789586,48604.060362,32257.066393,34259.796419,38520.660671,47767.317686,49779.994853,44932.725122,40123.475054,24881.337276,21644.1544,23578.610014,25321.250531,22382.010816,16094.081349,16667.819929,31641.706475,38531.770489,24749.777776,14594.808067,8539.017969,0,0,0,0,0,0,0,-3311.414351,0,13945.945574,14201.109407,22667.429948,23243.494484,18427.403148,0,0,5532.395138,593.802471,5362.790053,12875.936423,30402.668861,21647.583289,6720.81656,9367.42867,1989.931068,29695.473432,40215.082936,39304.433255,41682.02951,25662.329283,14119.181066,15684.651721,17524.152394,11190.679533,0,0,17328.362641,2100.583101,9764.077961,3719.449586,0,6048.092262,0,17619.454304,2926.729562,0,0,0,0,0,0,0,0,0,0,-3962.807589,0,0,0,0,0,0,0,0,0,0,0,-4139.558076,0,0,0,0,0,0,0,0,0,0,0,-4744.02719,0,0,0,0,0,0,0,0,0,0,0,-5327.822049,0,0,0,0,0,0,0,0,0,0,0,-5869.897125,0,20974.804518,42510.544472,78724.325265,84715.900169,46387.984527,3907.020382,0,0,0,0,-6344.080591,20260.043725,7121.481462,0,0,0,0,0,0,0,0,0,-6690.242129,0,0,0,0,0,0,0,0,0,0,0,102941.009108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6813,0,5097.486552,18315.490114,21671.470699,32812.303364,37578.046058,37883.966623,43675.589503,44537.283572,41602.493946,41824.164259,41719.669656,42005.496984,43704.025446,40100.374955,35881.41084,32297.712018,27624.890543,27637.261593,27955.623649,31522.305194,32353.076211,35871.639673,34835.94916,27369.976283,25817.615049,27989.764497,30532.783702,31628.229393,30843.079962,32380.459987,34116.439454,34185.555442,30302.804016,29733.208851,29187.650494,27037.165788,28047.809215,24514.363984,23264.183687,22731.423451,20088.573801,21310.906611,24443.01983,18269.503412,25069.693413,27580.849145,32088.643751,32260.451175,30803.18946,23170.688221,22153.212363,28213.091139,27674.795168,29622.13109,27237.558771,31417.199045,29032.501618,25142.530166,26061.948732,23665.966021,34616.129198,36606.541087,35445.979112,35770.531847,32871.558097,30434.235766,29156.564443,26694.419273,21316.561628,19662.86427,26814.746705,34341.392513,27149.752379,31442.108589,28650.652052,23881.762466,29733.918429,26409.761051,31043.295252,25181.507715,19329.029374,20274.346535,23214.764771,22279.705465,17126.853682,10783.995849,15961.470871,14073.740016,9573.591252,11289.080012,8922.036566,3718.45061,4603.849459,9764.72177,7455.765956,4760.153308,142.734197,1955.903312,2657.013445,1766.080927,4857.572039,3816.758486,14848.431573,13014.823623,13453.138098,17217.103241,16753.188553,9653.254642,12587.607686,7619.844741,6756.684801,2198.686784,0,232.525985,1426.193148,0,0,2266.972284,3149.785053,0,0,0,0,0,0,0,0,0,0,-1513.445221,1572.437143,5524.777768,5497.842355,0,5128.126444,0,0,438.357189,0,0,0,4240.886606,14800.329225,16270.740421,7454.84577,0,0,0,0,0,0,0,0,-1670.326861,0,0,0,0,0,0,0,0,0,0,0,17170.879203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6814,29419.319154,39843.584157,58982.408646,63549.638676,83282.717,90859.558574,94959.444906,107339.385504,110286.845898,104729.468148,99217.164064,94840.571971,95843.096861,98218.015408,91843.987501,81900.29575,75766.096418,65037.880167,73717.904307,77609.410524,84512.642204,85760.417447,84781.331877,80218.169523,67177.017984,63703.877028,66393.802546,69110.229809,69186.05403,66530.925623,75290.567252,82577.736292,83120.943331,74594.210947,68733.348592,64819.724651,59629.118849,59754.096719,51955.836514,48872.329972,46370.486934,38916.799283,47872.258773,55752.652331,48072.611273,59821.599845,59177.628949,65439.050206,64841.753552,61925.457265,47922.846679,43745.459598,54522.207347,51511.378345,62677.441277,62652.749731,70553.977019,64869.041108,52290.98199,52522.321091,45828.400212,66216.78616,72987.07504,70780.902293,73407.24549,64761.146221,66747.463833,66771.277073,62631.75143,54724.872045,41420.35353,53345.808052,70140.215629,56137.756854,61280.817998,56372.550879,46549.525035,58576.952457,58513.612473,71599.127183,59533.521823,48335.955522,44875.752571,47712.997057,45579.289657,34643.101415,22187.868094,28285.992372,23993.695929,14667.726564,27945.728166,23225.437038,12631.685708,12551.326352,14240.050033,6414.57493,3380.178855,0,0,0,0,1448.77502,7535.617078,26541.356702,21130.716665,14934.94815,15676.414168,11690.253736,0,5983.897545,0,0,0,0,-3893.340634,4282.093404,0,0,0,0,0,0,0,0,0,0,-4182.148041,7014.094548,5382.211826,0,0,0,0,0,0,0,0,0,-4186.486978,0,0,0,0,15386.758991,17667.220974,0,0,0,0,0,-4818.621975,25359.089939,31706.1356,27527.902009,11743.278773,0,0,4481.404068,0,0,0,0,-4878.783058,16979.50387,0,0,0,0,0,0,0,0,0,0,47534.195623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6815,24678.468036,33659.73796,52005.528156,55607.495127,81425.148013,92495.55853,90603.72217,103558.444452,110939.424732,109485.246011,102239.990699,95422.472381,98319.729662,100263.712272,94751.010317,83606.952144,76250.600826,61752.299658,63785.012875,63053.604572,76268.74339,81092.554177,78080.561885,73164.089721,57753.391898,54846.855877,57484.654905,59785.358633,57380.903097,52423.53685,54021.991428,61310.581639,70455.325046,60473.998552,52163.09096,46902.717739,39101.965077,38005.702062,27977.938008,20203.991118,14638.611027,6365.344161,7326.001571,12255.813106,12560.266191,33462.471779,34129.109176,42521.846348,43246.941943,39586.911166,20960.469715,13062.900966,28325.013042,24390.378233,29179.344792,28045.048074,47855.514538,42362.724414,28138.164345,30196.60405,23866.457846,50584.313849,60150.444284,58774.765334,61498.84152,47267.644362,37609.720187,32305.706408,36931.73401,32459.608954,12119.140473,24581.501926,43594.876982,28493.63717,36122.184506,30418.291483,16143.276251,32342.019001,22200.493703,35756.024294,26222.854446,16152.115796,11717.778042,12711.569544,10500.454611,0,0,0,0,0,0,0,-3651.404082,0,937.275517,0,0,0,0,0,0,0,0,0,-3684.675428,0,0,0,0,0,0,0,0,0,0,0,42386.949218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6816,76621.410412,98742.171052,137463.30083,157225.130279,197021.625706,210378.232471,206282.407418,222501.651411,228821.724022,218747.460257,209107.45805,201501.214073,203989.526883,208774.067175,196252.157225,188138.821243,181862.979173,162971.168107,164981.828134,166074.672171,178651.066924,181063.677237,180014.285091,172030.765169,148134.483172,141717.616796,147286.439521,163367.446161,169540.397168,164942.569381,167202.373258,174817.741494,175112.432028,160764.435482,150149.30823,142934.927463,132946.357751,134179.707559,120308.231211,338724.380415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6817,9640.680972,20376.433213,41654.973251,55836.76971,82948.915594,89387.701125,81511.857944,89494.002149,97452.780901,89618.112012,80442.74347,71339.553968,74505.265102,76725.902267,67005.330302,59966.936246,58103.961591,41081.430392,44002.491338,44385.316275,53926.479526,54728.015195,49750.175172,43380.827285,27962.072686,21653.579053,23680.394409,35063.466028,39546.284443,34235.380659,32546.834065,39519.415623,39554.875428,28137.397307,20022.868193,13292.376251,3159.620342,1635.346362,0,-2337.755504,0,0,0,0,0,0,0,4952.683058,1357.658663,0,0,-4650.713208,14816.384064,6361.203842,10680.830605,8549.824081,18941.714249,10900.7884,0,0,0,5010.587179,21088.606343,28178.885102,37685.008609,25155.562039,16326.77133,13320.359205,6126.802624,0,0,0,19962.132468,1029.670262,2502.902297,6782.087658,638.534852,19118.734484,8354.626705,23556.941152,5816.330501,0,0,0,0,0,0,-4915.105647,0,0,0,0,0,0,0,0,0,0,0,-5279.387121,0,0,0,2771.395772,0,0,0,0,0,0,0,50317.407029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6818,0,0,956.011709,6376.566051,17845.789883,19693.269834,14785.680723,17021.678634,22975.327287,17786.653687,12006.674894,6169.192688,8471.430298,9500.923226,7941.831414,443.263149,0,0,0,0,0,0,0,0,0,0,-2631.286591,1266.452418,3662.657066,351.769343,0,1528.839951,698.023721,0,0,0,0,0,-2804.396159,0,0,0,0,0,0,0,0,0,0,0,-2884.835096,0,4036.732958,0,105.777756,0,3440.973164,94.086802,0,0,0,0,6747.745576,7533.216126,9557.727032,4534.302131,0,0,0,0,0,0,0,0,-2901.798555,0,0,2502.566694,0,5974.293385,0,0,0,0,0,0,-3134.423711,732.830381,0,0,0,0,0,0,0,0,0,0,-3319.575176,1343.642631,0,0,0,0,0,0,0,0,0,0,-3639.514804,3263.302561,0,0,0,1955.194215,0,0,0,0,0,0,-3818.306156,0,5079.415633,4134.175669,0,0,0,0,0,0,0,0,-4098.472704,8152.60822,0,0,1504.808089,0,0,0,0,0,0,0,-4344.457508,0,0,0,0,0,0,0,0,0,0,0,-4889.114749,2501.449901,0,0,8228.374018,15881.372115,0,0,0,0,0,0,-5323.542119,21480.310666,13584.231396,15300.549006,31122.983478,5216.966109,0,0,0,0,0,0,-5734.85492,0,0,0,0,0,0,0,0,0,0,0,-6977.442399,0,0,0,0,0,0,0,0,0,0,0,-7130.400377,0,0,0,0,0,0,0,0,0,0,0,-7997.115506,1972.511496,0,0,10894.920681,0,0,0,0,5328.224355,0,0,23326.508108,28060.959219,29337.969831,12500.878575,13826.449382,29253.28899,58041.601282,33768.569085,5689.03484,0,0,0,89076.583914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6819,54984.076333,62155.467573,74111.433604,77744.908753,84835.097525,86848.171439,88372.087354,91473.065223,91474.134432,88099.090804,86315.732023,92453.091131,94594.815037,95513.917056,90971.741325,87799.693631,85243.232685,81775.47575,79925.156049,78905.025202,81056.240414,79825.128214,80789.711795,85687.149869,82614.623681,79595.272571,81197.785593,84384.871382,88123.255219,87733.24775,87798.849829,87781.072549,87005.163374,85125.336934,79868.943692,84696.358698,85136.25005,85521.618629,83307.208927,82865.834887,83903.174651,82165.071333,83702.890245,87688.562465,81352.086352,84506.082475,81731.829363,89393.027524,91040.936355,87885.388155,82285.930624,82604.562466,86372.78617,85867.053495,86430.20612,82876.699165,84356.079903,83999.055442,76467.074181,81730.459924,80477.142105,87622.21643,86510.211806,85198.71617,83911.699209,84714.387812,83197.941521,82737.350368,79101.115627,73573.575986,70576.139688,79360.62543,86832.35274,79949.910208,83555.41104,80474.469985,78935.711158,81694.613538,81429.893299,83323.25129,77562.454286,73787.498229,73707.818661,81995.102278,82226.223823,76707.712652,71102.407404,75957.431143,74037.863838,69979.818151,69561.268376,71250.909697,68781.913431,68588.543054,69780.497733,72004.749918,72106.214282,66972.361258,69878.934412,69910.399427,69345.863708,70039.700564,68271.678763,76957.896929,75603.786888,77743.852723,77436.436395,82906.371301,79124.349785,76685.48016,70273.856956,70513.344394,68088.971882,64807.925046,66841.477132,65277.718051,65698.676973,65116.064578,66016.799881,71226.327399,70570.501027,67934.331615,63403.333217,64893.173716,65609.827464,69367.716497,63931.547226,64517.995122,64594.179228,61362.334376,59319.352004,67176.609159,73147.139244,71440.412229,68616.126193,72432.930936,68509.87773,67335.079827,68418.549514,64542.420393,62188.711906,62687.899782,61402.61041,72511.365532,75113.099162,68049.899328,63327.558709,58226.857915,52792.548171,52513.941255,49767.708563,55819.776074,56342.920584,56001.998041,53096.069817,54559.047797,55295.553131,59603.6893,48039.903001,45207.697206,41604.772098,38183.044132,47750.608249,51602.047132,41184.718549,31912.204925,24285.027588,26153.874909,25680.299127,18749.694821,22650.671976,31645.69257,34562.66299,33789.771089,36844.562574,29017.335847,27078.409736,29088.725595,33565.443822,41894.281367,33895.506673,24277.412835,20159.411245,17978.162216,10729.400012,6619.118219,0,0,0,0,0,-3593.16543,0,0,0,0,0,0,0,0,0,0,0,-3764.230923,1797.071399,5681.391342,0,0,0,0,0,0,0,0,0,-4016.416612,0,0,0,0,0,0,7362.92075,12901.392132,16025.551569,18482.777233,921.239123,29333.277797,41619.046488,29041.312821,41896.193314,41281.606801,43461.478787,34071.924873,41162.231863,45515.530446,53605.837897,49025.591303,43483.113602,127044.890302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6820,10695.706563,12925.912144,18646.345344,19635.395919,30131.491653,34770.398165,34669.857398,39996.568779,40303.389,41813.981176,39615.450466,36458.221289,37949.982955,38335.53028,36397.806959,32131.667218,29222.323739,22928.40515,23471.506478,22367.937093,24783.842201,28185.290639,27532.237145,25726.886081,19613.590076,18417.912606,19233.917264,20113.267296,19015.2334,16561.997112,16952.93856,20166.13574,22014.263602,53570.772231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,6821,15769.586872,23529.258017,34710.840058,37343.716146,49382.399998,54031.082125,52884.717198,58516.322196,60230.409793,57334.697262,53825.998451,50856.928373,55319.707083,58019.455576,54246.827703,48463.958544,44949.295637,38166.006764,38788.654421,38677.158753,42605.612897,43354.721659,42476.683541,39857.642005,35672.793759,35215.869776,36802.285961,38513.894447,38754.00201,36839.388004,37431.566373,40279.881104,40844.700674,35513.432888,31356.665253,28756.586515,28940.078228,30600.175183,25943.420113,23707.524466,22191.787491,17553.53833,18291.186378,21183.86787,17072.637176,24606.291905,24131.780674,28117.135406,31630.478074,31136.588277,22504.357181,19676.500809,26756.37327,24711.794826,26857.821029,25300.03408,30639.337997,27213.48882,19508.139566,19708.11541,19421.138263,33721.027259,38090.846864,36960.483283,38110.011968,32905.597136,29016.789697,27207.126252,24768.149346,20099.449731,10803.322137,17847.363381,32309.775745,25799.88677,29115.572682,26064.731679,20345.127508,27939.588567,23538.070684,29725.557561,21986.299773,15112.209146,13496.724256,14871.455914,17175.879347,11756.77966,3774.426021,7348.203809,3985.528385,0,1228.660224,0,0,0,0,0,-2031.173025,0,0,0,0,0,0,5361.45589,1269.594781,0,0,0,-2112.44763,4872.240136,0,0,0,0,0,0,0,0,0,0,-2244.311505,0,0,0,0,0,0,0,0,0,0,0,-2365.1863,0,0,0,0,0,0,0,0,0,0,3177.798236,10049.744675,0,0,0,0,0,0,0,0,0,0,0,26070.599574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
